seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,STDA,ATA,FDA,SFDA,VACE_IDs,VACE_GT_IDs,num_non_empty_timesteps,Dets,GT_Dets,IDs,GT_IDs
v_00HRwkvvjtQ_c001,0.8318499325469325,0.9962145322537332,0.828700991457542,0.8318499325469325,0.8318499325469325,0.8316747368582543,0.8308038570720081,0.8294279458756153,0.8283926258805515,0.828046357316938,0.8278562031369735,0.8276664078539135,0.8272065020748026,0.8270300864712161,0.8266780148741737,0.8265022834084427,0.8265022834084427,0.8261512290998984,0.8261512290998984,0.8261512290998984,0.8261512290998984,0.8261512290998984,0.8280128060434045,1.0,1.0,0.9996453271856712,0.9978738483345145,0.9950460014154282,0.9929303640862496,0.992226148409894,0.9918742271683448,0.9915224302366655,0.990819209039548,0.9904677846425419,0.9897653079230634,0.9894142554693014,0.9894142554693014,0.9887125220458554,0.9887125220458554,0.9887125220458554,0.9887125220458554,0.9887125220458554,0.9923453562952528,0.6919743102783361,0.6919743102783361,0.6919282760772366,0.6917057201947435,0.691375792094888,0.691120311588806,0.6910327559545427,0.6909604809764316,0.6908887401834078,0.6906109518588454,0.6905613433711364,0.6904632187102545,0.690414576809748,0.690414576809748,0.6903178002954614,0.6903178002954614,0.6903178002954614,0.6903178002954614,0.6903178002954614,0.6908954929823037,1.0,1.0,0.9998226321390564,0.9989357928343384,0.9975168499467897,0.9964526427811281,0.9960979070592408,0.9959205391982973,0.9957431713373537,0.9953884356154665,0.9952110677545228,0.9948563320326357,0.9946789641716921,0.9946789641716921,0.994324228449805,0.994324228449805,0.994324228449805,0.994324228449805,0.994324228449805,0.9961539179626967,1.0,1.0,0.9998226321390564,0.9989357928343384,0.9975168499467897,0.9964526427811281,0.9960979070592408,0.9959205391982973,0.9957431713373537,0.9953884356154665,0.9952110677545228,0.9948563320326357,0.9946789641716921,0.9946789641716921,0.994324228449805,0.994324228449805,0.994324228449805,0.994324228449805,0.994324228449805,0.9961539179626967,0.7399427592874898,0.7399427592874898,0.7399183729312564,0.7398011543964264,0.7396299846684878,0.7395361616594671,0.7395099836372256,0.7394491233677529,0.7393885653282527,0.7392295734375997,0.7392226692412895,0.7391536188988684,0.7391473112920137,0.7391473112920137,0.7390791181818904,0.7390791181818904,0.7390791181818904,0.7390791181818904,0.7390791181818904,0.7393902599807941,0.8278082592887501,0.8278082592887501,0.8277621796961887,0.8275372455995694,0.8271963395991979,0.8269907784797011,0.8269298936114621,0.8268458833365966,0.8267622249744958,0.8265784552885258,0.8265578144699322,0.8264838163378498,0.8264639578415087,0.8264639578415087,0.8263910163433088,0.8263910163433088,0.8263910163433088,0.8263910163433088,0.8263910163433088,0.8268496919668726,0.9962145322537332,0.9962145322537332,0.9963684183221944,0.9970882470820883,0.9981972326169635,0.9989741703302641,0.9992081267590918,0.9993188590324362,0.9994224921377919,0.999602025520321,0.9996842428840831,0.9998359809378683,0.9999043161998233,0.9999043161998233,1.0,1.0,1.0,1.0,1.0,0.9989440785542218,0.8318499325469325,0.8318499325469325,0.8317484897725889,0.831245813229025,0.83045710440694,0.8298606274323312,0.8296603412937725,0.8295430879579208,0.8294261541520712,0.8291116661763265,0.8290080167805293,0.8288013665345463,0.8286982901576166,0.8286982901576166,0.8284924345846202,0.8284924345846202,0.8284924345846202,0.8284924345846202,0.8284924345846202,0.8296011203193815,11276.0,11276.0,11274.0,11264.0,11248.0,11236.0,11232.0,11230.0,11228.0,11224.0,11222.0,11218.0,11216.0,11216.0,11212.0,11212.0,11212.0,11212.0,11212.0,11232.631578947368,0.0,0.0,2.0,12.0,28.0,40.0,44.0,46.0,48.0,52.0,54.0,58.0,60.0,60.0,64.0,64.0,64.0,64.0,64.0,43.36842105263158,0.0,0.0,2.0,12.0,28.0,40.0,44.0,46.0,48.0,52.0,54.0,58.0,60.0,60.0,64.0,64.0,64.0,64.0,64.0,43.36842105263158,0.9983150053210358,0.9996489770939707,1.0,1.0,1.0,1.0,0.0,0.0,0.9979639824150065,1.0,0.0,0.9998865951045626,11272.041865711613,11276,0,0,19,10,0,0,8.0,1162,0.811191912025541,0.811191912025541,0.811191912025541,9147,2129,2129,8.074276899315784,0.7021110347231116,1162.0,1.0,13,10,1162,11276,11276,13,10
v_00HRwkvvjtQ_c003,0.928791861345541,0.9992796964805856,0.9281228492990103,0.928791861345541,0.928791861345541,0.9285009980605745,0.9285009980605745,0.9285009980605745,0.9282107175815505,0.9282107175815505,0.9282107175815505,0.9279210184935198,0.9279210184935198,0.9279210184935198,0.9279210184935198,0.9276318993860607,0.9270553954936948,0.9261949545071383,0.9261949545071383,0.9261949545071383,0.9261949545071383,0.9261949545071383,0.927635000579315,1.0,1.0,0.9996423781850693,0.9996423781850693,0.9996423781850693,0.9992848842406364,0.9992848842406364,0.9992848842406364,0.9989275180981321,0.9989275180981321,0.9989275180981321,0.9989275180981321,0.9985702796890358,0.9978561857972309,0.9967860012498884,0.9967860012498884,0.9967860012498884,0.9967860012498884,0.9967860012498884,0.998570964810808,0.8626543217017146,0.8626543217017146,0.8624225245079346,0.8624225245079346,0.8624225245079346,0.8621917031077417,0.8621917031077417,0.8621917031077417,0.8619618550516946,0.8619618550516946,0.8619618550516946,0.8619618550516946,0.8617329778997217,0.8612781265942979,0.8606030709488519,0.8606030709488519,0.8606030709488519,0.8606030709488519,0.8606030709488519,0.8617381687208167,1.0,1.0,0.9998211571134759,0.9998211571134759,0.9998211571134759,0.9996423142269516,0.9996423142269516,0.9996423142269516,0.9994634713404275,0.9994634713404275,0.9994634713404275,0.9994634713404275,0.9992846284539032,0.9989269426808549,0.9983904140212823,0.9983904140212823,0.9983904140212823,0.9983904140212823,0.9983904140212823,0.9992846284539034,1.0,1.0,0.9998211571134759,0.9998211571134759,0.9998211571134759,0.9996423142269516,0.9996423142269516,0.9996423142269516,0.9994634713404275,0.9994634713404275,0.9994634713404275,0.9994634713404275,0.9992846284539032,0.9989269426808549,0.9983904140212823,0.9983904140212823,0.9983904140212823,0.9983904140212823,0.9983904140212823,0.9992846284539034,0.8628704243306535,0.8628704243306535,0.8627460703041825,0.8627460703041825,0.8627460703041825,0.8626220082332207,0.8626220082332207,0.8626220082332207,0.862498238274495,0.862498238274495,0.862498238274495,0.862498238274495,0.862374760584844,0.8621286826406831,0.8617617616699347,0.8617617616699347,0.8617617616699347,0.8617617616699347,0.8617617616699347,0.8623763309971948,0.9992880636113876,0.9992880636113876,0.9991101355836234,0.9991101355836234,0.9991101355836234,0.9989325744753967,0.9989325744753967,0.9989325744753967,0.9987553804836756,0.9987553804836756,0.9987553804836756,0.9987553804836756,0.9985785538055704,0.9982260031793496,0.9976999370279946,0.9976999370279946,0.9976999370279946,0.9976999370279946,0.9976999370279946,0.9985805274452333,0.9992796964805856,0.9992796964805856,0.9994393025292216,0.9994393025292216,0.9994393025292216,0.9995652318430672,0.9995652318430672,0.9995652318430672,0.9996675398560285,0.9996675398560285,0.9996675398560285,0.9996675398560285,0.9997372056333257,0.9998522108950566,1.0,1.0,1.0,1.0,1.0,0.9996753985279229,0.928791861345541,0.928791861345541,0.928584022247986,0.928584022247986,0.928584022247986,0.9283767066239328,0.9283767066239328,0.9283767066239328,0.9281699132233284,0.9281699132233284,0.9281699132233284,0.9281699132233284,0.9279636408001118,0.927552653921456,0.9269400500100377,0.9269400500100377,0.9269400500100377,0.9269400500100377,0.9269400500100377,0.9279664266827321,11183.0,11183.0,11181.0,11181.0,11181.0,11179.0,11179.0,11179.0,11177.0,11177.0,11177.0,11177.0,11175.0,11171.0,11165.0,11165.0,11165.0,11165.0,11165.0,11175.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,8.0,12.0,18.0,18.0,18.0,18.0,18.0,8.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,8.0,12.0,18.0,18.0,18.0,18.0,18.0,8.0,0.9994634713404275,0.9996677182304239,1.0,1.0,1.0,1.0,0.0,0.0,0.9991311895708513,1.0,0.0,0.9999304165921145,11179.28409297083,11183,0,0,6,10,0,0,6.0,1161,0.9101314495215953,0.9101314495215953,0.9101314495215953,10178,1005,1005,9.06166305543244,0.7551385879527034,1161.0,1.0,14,10,1161,11183,11183,14,10
v_00HRwkvvjtQ_c005,0.7543569681204503,0.9846809239299549,0.7428009163418445,0.7543569681204503,0.7523601201008056,0.7508054234418521,0.7496366740046402,0.7490023873273541,0.7473310059602053,0.7451202080592747,0.7420909774378879,0.7390389331680045,0.7369981785480704,0.7348591828262724,0.7323982578624315,0.7301866616201943,0.7297941844527964,0.7292385113152702,0.7290916714434804,0.7290916714434804,0.7290916714434804,0.7285512991432576,0.7388970519852215,0.9992652461425422,0.9963316214233309,0.9941370465371931,0.9919472913616398,0.9904901243599122,0.9872192806280811,0.9825136612021858,0.9763936807699292,0.9706681151548072,0.9663956639566396,0.9617880317231434,0.9557951482479784,0.9508872557806058,0.9498387674668578,0.9484425349087003,0.9480937891533918,0.9480937891533918,0.9480937891533918,0.9473966720343532,0.9691469215346359,0.5694728577308132,0.5681298657463685,0.5670332735644703,0.5665171404836913,0.5663908830838831,0.5657341215157037,0.5650853991983777,0.5640132967272684,0.5626831006507254,0.5620537585602663,0.5614730073284425,0.5612156633178006,0.5607105969364898,0.5607262726088994,0.5606969181706964,0.5606772994926188,0.5606772994926188,0.5606772994926188,0.5602584547226294,0.5633803425697043,0.9996324880558618,0.9981624402793091,0.9970599044468945,0.9959573686144799,0.9952223447262036,0.9935685409775817,0.9911797133406836,0.988055861815509,0.9851157662624035,0.9829106945975744,0.9805218669606762,0.9773980154355016,0.9748254318265344,0.9742741639103271,0.9735391400220507,0.9733553840499817,0.9733553840499817,0.9733553840499817,0.9729878721058435,0.9842356718698619,0.9996324880558618,0.9981624402793091,0.9970599044468945,0.9959573686144799,0.9952223447262036,0.9935685409775817,0.9911797133406836,0.988055861815509,0.9851157662624035,0.9829106945975744,0.9805218669606762,0.9773980154355016,0.9748254318265344,0.9742741639103271,0.9735391400220507,0.9733553840499817,0.9733553840499817,0.9733553840499817,0.9729878721058435,0.9842356718698619,0.6537746470795895,0.6532536062323957,0.6527149592003447,0.652243669325695,0.6520789312525829,0.651522719086627,0.6509749715221527,0.6500824221919413,0.6494873856071922,0.6489036442428914,0.648553743727117,0.6482100959655074,0.6477199651506294,0.6476511381207105,0.6476141113119039,0.6476181382599416,0.6476181382599416,0.6476181382599416,0.64733662716917,0.6497356343140146,0.7420418693651751,0.7416480457661573,0.741205071813647,0.7408310525914668,0.7405078813569034,0.7396532375726115,0.73847200418941,0.7372031139559357,0.735382654301574,0.7343716148304545,0.7330198186649515,0.7315850609983013,0.7305608542422032,0.7305389005935132,0.7301944572545997,0.7300308430991365,0.7300308430991365,0.7300308430991365,0.7297797703530088,0.7351098914288065,0.9846809239299549,0.9860258541140988,0.9869741624926428,0.9878629206990515,0.9884215737380209,0.9896002996365261,0.9911976536641212,0.9931509695855982,0.9948479938390954,0.9960285081533822,0.997192462820684,0.9985467514602892,0.9995308560776534,0.9997238744349667,0.9999199528532426,0.9999633926794705,0.9999633926794705,0.9999633926794705,1.0,0.9943997334493548,0.7544955729848484,0.7530510561634924,0.7519083332151604,0.7511503980636214,0.7507894929301336,0.7497303686630226,0.7483990806985628,0.7465096409111323,0.7445186323124791,0.7432688949684688,0.741981510142746,0.7406288379195999,0.7393206001379425,0.7391218576314663,0.7388236565845154,0.7387410020946072,0.7387410020946072,0.7387410020946072,0.738325593278385,0.7446445543625998,5440.0,5432.0,5426.0,5420.0,5416.0,5407.0,5394.0,5377.0,5361.0,5349.0,5336.0,5319.0,5305.0,5302.0,5298.0,5297.0,5297.0,5297.0,5295.0,5356.210526315789,2.0,10.0,16.0,22.0,26.0,35.0,48.0,65.0,81.0,93.0,106.0,123.0,137.0,140.0,144.0,145.0,145.0,145.0,147.0,85.78947368421052,2.0,10.0,16.0,22.0,26.0,35.0,48.0,65.0,81.0,93.0,106.0,123.0,137.0,140.0,144.0,145.0,145.0,145.0,147.0,85.78947368421052,0.9952223447262036,0.9948155397809305,0.9981624402793091,0.9990812201396545,0.9990812201396545,1.0,0.0,0.0,0.9900426478847701,0.9990812201396545,0.008417508417508417,0.9979411760414083,5408.812089788919,5437,5,5,16,10,0,0,5.0,594,0.6988239617787578,0.6988239617787578,0.6988239617787578,3803,1639,1639,6.99390768282218,0.6081658854627983,594.0,1.0,13,10,594,5442,5442,13,10
v_00HRwkvvjtQ_c007,0.8077750378926325,0.993555452614973,0.8025692933844915,0.8077750378926325,0.8077750378926325,0.8077750378926325,0.8077750378926325,0.8058876611227633,0.8058876611227633,0.8046390494360778,0.8033980876051643,0.8021742484246756,0.7991467796855499,0.7961575988193421,0.7943618326217483,0.7920011169092639,0.7911145815363487,0.789661336985781,0.789661336985781,0.788813062950784,0.7885318673495285,0.7885318673495285,0.7984772758145068,1.0,1.0,1.0,1.0,0.9981435643564357,0.9981435643564357,0.9969078540507111,0.9956736711990112,0.9938252547082432,0.9889128426239606,0.9840245775729647,0.9815894446149126,0.977947932618683,0.9767370676461585,0.9743197798838276,0.9743197798838276,0.9725106902871106,0.9719083969465648,0.9719083969465648,0.9872038325102848,0.652500511842444,0.652500511842444,0.652500511842444,0.652500511842444,0.6506628360306678,0.6506628360306678,0.6494522008695705,0.6482530429777987,0.6474815585407923,0.6457956130767224,0.6441576121210039,0.6428458706315187,0.6414101899125362,0.6407684338505749,0.6400003777040446,0.6400003777040446,0.639814096128959,0.6397542276403646,0.6397542276403646,0.6458323972752319,1.0,1.0,1.0,1.0,0.9990709197894085,0.9990709197894085,0.9984515329823475,0.9978321461752865,0.9969030659646949,0.9944255187364509,0.9919479715082069,0.9907091978940848,0.9888510374729018,0.9882316506658408,0.9869928770517188,0.9869928770517188,0.9860637968411273,0.9857541034375967,0.9857541034375967,0.993529037831494,1.0,1.0,1.0,1.0,0.9990709197894085,0.9990709197894085,0.9984515329823475,0.9978321461752865,0.9969030659646949,0.9944255187364509,0.9919479715082069,0.9907091978940848,0.9888510374729018,0.9882316506658408,0.9869928770517188,0.9869928770517188,0.9860637968411273,0.9857541034375967,0.9857541034375967,0.993529037831494,0.7098369222263835,0.7098369222263835,0.7098369222263835,0.7098369222263835,0.7087268370671097,0.7087268370671097,0.7079904136991061,0.7072569033700213,0.7066751593661215,0.7053153401800846,0.703984954193445,0.7030631196267808,0.7019581057168188,0.7015031088686012,0.7008672619634183,0.7008672619634183,0.7006003941166526,0.700513136344005,0.700513136344005,0.7051531399364332,0.8130980302874996,0.8130980302874996,0.8130980302874996,0.8130980302874996,0.8120882065262303,0.8120882065262303,0.8114187036578131,0.8107521776206741,0.8102737431446133,0.8091912420994809,0.8081395326260301,0.8073561651862843,0.8064608646636678,0.8060754749844825,0.8055805010735928,0.8055805010735928,0.8054205747225194,0.8053690084917405,0.8053690084917405,0.8091345280020366,0.993555452614973,0.993555452614973,0.993555452614973,0.993555452614973,0.994258473789219,0.994258473789219,0.994680111583532,0.9950595705389315,0.9955879545545862,0.9968743002247419,0.9980346042045877,0.9985662810425163,0.9992692548551415,0.9994785708743984,0.9998117000074408,0.9998117000074408,0.999955919312381,1.0,1.0,0.9968351960654752,0.8077750378926325,0.8077750378926325,0.8077750378926325,0.8077750378926325,0.806261941347813,0.806261941347813,0.8052617869717786,0.8042684409693054,0.8034154285703722,0.8013710985127577,0.799356514125581,0.7980434304365124,0.7964038747649979,0.7957560223326741,0.7947803558872739,0.7947803558872739,0.7942905746018867,0.7941286766563966,0.7941286766563966,0.801032066875756,6458.0,6458.0,6458.0,6458.0,6452.0,6452.0,6448.0,6444.0,6438.0,6422.0,6406.0,6398.0,6386.0,6382.0,6374.0,6374.0,6368.0,6366.0,6366.0,6416.210526315789,0.0,0.0,0.0,0.0,6.0,6.0,10.0,14.0,20.0,36.0,52.0,60.0,72.0,76.0,84.0,84.0,90.0,92.0,92.0,41.78947368421053,0.0,0.0,0.0,0.0,6.0,6.0,10.0,14.0,20.0,36.0,52.0,60.0,72.0,76.0,84.0,84.0,90.0,92.0,92.0,41.78947368421053,0.998141839578817,0.9984132123019261,1.0,1.0,1.0,1.0,0.0,0.0,0.9965550518807431,1.0,0.0,0.9998328923434426,6447.752525045839,6458,0,0,12,10,0,0,7.0,707,0.7702074945803654,0.7702074945803654,0.7702074945803654,4974,1484,1484,7.615044328136727,0.6345870273447273,707.0,1.0,14,10,707,6458,6458,14,10
v_00HRwkvvjtQ_c008,0.972873455051628,0.9968016278433477,0.9697618436810448,0.972873455051628,0.972873455051628,0.9718282482125372,0.9711348838027593,0.9707892286816882,0.9707892286816882,0.9704442560905004,0.9687295739350451,0.9680484218507612,0.9672842455356511,0.9645916805023462,0.9642580758085783,0.9642580758085783,0.9642580758085783,0.9642580758085783,0.9642580758085783,0.9642580758085783,0.9642580758085783,0.9642580758085783,0.9675500675718348,0.99958071278826,0.99958071278826,0.9983239053006495,0.9974869109947644,0.9970686767169179,0.9970686767169179,0.9966506175423906,0.9945629443747386,0.9937290969899666,0.992895946510656,0.9895702962035878,0.989155370177268,0.989155370177268,0.989155370177268,0.989155370177268,0.989155370177268,0.989155370177268,0.989155370177268,0.989155370177268,0.9931453399129082,0.9468797741244378,0.9468797741244378,0.9460357895961867,0.9454790355074133,0.9452024203864916,0.9452024203864916,0.9449269760162355,0.9435672148496846,0.943031405527226,0.9423331970984455,0.9402435720472739,0.9399874527248759,0.9399874527248759,0.9399874527248759,0.9399874527248759,0.9399874527248759,0.9399874527248759,0.9399874527248759,0.9399874527248759,0.9426148000770173,0.9997903124344726,0.9997903124344726,0.9991612497378906,0.9987418746068358,0.9985321870413084,0.9985321870413084,0.9983224994757811,0.9972740616481442,0.9968546865170895,0.9964353113860348,0.9947578108618159,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9965567094502873,0.9997903124344726,0.9997903124344726,0.9991612497378906,0.9987418746068358,0.9985321870413084,0.9985321870413084,0.9983224994757811,0.9972740616481442,0.9968546865170895,0.9964353113860348,0.9947578108618159,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9945481232962885,0.9965567094502873,0.9630909719180792,0.9630909719180792,0.9625677671443458,0.9622207839746445,0.9620478390815811,0.9620478390815811,0.9618752589559152,0.9610178378916496,0.9606774308989618,0.9602892522361796,0.958944596716635,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9604261012270422,0.9630909719180795,0.9630909719180795,0.9625677671443458,0.9622207839746445,0.9620478390815811,0.9620478390815811,0.9618752589559152,0.9610178378916496,0.9606774308989618,0.9602892522361796,0.958944596716635,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9587781716870187,0.9604261012270422,0.9968016278433477,0.9968016278433477,0.9973473012928319,0.9976934509661531,0.9978520114398656,0.9978520114398656,0.9979935753491954,0.9986459574550279,0.998895150693648,0.9991192701616648,0.9999069686378325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988899449011989,0.9729754494383476,0.9729754494383476,0.9722357233869253,0.9717455965035998,0.9715014359357693,0.9715014359357693,0.971257875395932,0.9700490239112517,0.9695696344938888,0.9690067454255349,0.9671166617356152,0.9668830110357634,0.9668830110357634,0.9668830110357634,0.9668830110357634,0.9668830110357634,0.9668830110357634,0.9668830110357634,0.9668830110357634,0.9692104799940571,9536.0,9536.0,9530.0,9526.0,9524.0,9524.0,9522.0,9512.0,9508.0,9504.0,9488.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9505.157894736842,2.0,2.0,8.0,12.0,14.0,14.0,16.0,26.0,30.0,34.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,32.8421052631579,2.0,2.0,8.0,12.0,14.0,14.0,16.0,26.0,30.0,34.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,32.8421052631579,0.9993709373034179,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9993709373034179,1.0,0.0,0.9999184156793475,9538.0,9538,0,0,6,10,0,0,0.0,972,0.9759907737471168,0.9759907737471168,0.9759907737471168,9309,229,229,9.740660285967554,0.9740660285967554,972.0,1.0,10,10,972,9538,9538,10,10
